"age_of_driver","safty_rating","annual_income","past_num_of_claims","liab_prct","claim_est_payout","age_of_vehicle","vehicle_price","vehicle_weight","fraud"
31,80,34358,0,100,6486.688441,6,39445.19043,19896.52129,0
51,70,39325,1,39,4016.593341,2,30339.85534,21278.40962,0
36,83,35837,0,100,3653.157771,7,23601.64078,5241.240699,0
48,51,38727,0,37,7886.270282,4,14749.48883,34431.59687,0
20,81,29966,2,84,3538.085957,4,38711.90765,16525.14638,1
42,78,37369,0,100,5096.554742,4,46110.81692,16962.69375,0
46,96,38271,0,63,6448.546232,4,16130.92953,40076.16013,0
38,75,36377,0,52,6337.590666,1,14637.06598,18627.5183,0
35,64,35564,0,99,5367.118337,6,59354.25775,14629.77882,0
44,52,37836,0,95,7476.261242,4,17667.75648,45929.60986,0
40,69,36890,0,87,5606.032216,3,39535.01448,55838.97107,1
52,31,39516,0,7,4566.371161,3,23756.26178,15044.47592,0
31,86,34353,0,69,8369.143837,5,17167.10524,22086.44797,1
43,73,37613,2,50,3773.706431,7,20287.45886,10895.15397,0
47,74,38499,2,89,2565.340789,10,11954.15167,13481.07271,1
60,88,40939,0,93,2475.366544,6,32957.86792,24449.044,0
29,76,33685,0,39,3210.335655,8,41025.36112,14858.49852,1
53,48,39691,0,13,10351.62343,2,21717.55389,19280.9824,0
48,74,38714,0,50,4800.978161,2,11185.79574,9313.686855,0
48,61,38710,0,80,1605.543147,1,23192.98973,21140.70796,0
52,72,39514,0,96,2743.334003,5,27805.21099,25676.44392,0
51,30,39318,0,98,3505.452849,4,38521.29988,27440.94533,0
42,33,37373,0,68,2160.608434,4,26737.72491,34753.03184,0
48,80,38710,0,11,5006.083076,8,8753.493048,24611.3449,0
28,69,33320,0,1,9928.06849,1,41198.28289,24268.59509,0
41,64,37139,0,4,4177.565576,5,26539.38675,10825.20127,0
27,78,32973,0,79,6425.833575,3,33910.33019,18362.96788,0
51,91,39313,0,6,4961.994056,5,14517.87007,28941.60199,0
40,84,36875,0,27,3265.076777,2,17847.88697,7238.508909,0
30,80,34012,0,95,5220.727483,2,62415.29398,10658.40165,1
75,79,43160,0,40,8097.9754,7,12116.37488,15408.85247,0
35,22,35552,1,85,3703.749473,6,17524.21605,52338.85069,0
48,64,38712,0,97,3018.344253,3,30772.21825,15968.50521,1
28,85,33334,1,51,2333.859112,5,19749.65971,22521.142,1
59,75,40781,0,34,4503.623541,5,39357.50508,21872.52214,0
56,75,40240,2,50,3269.857679,4,19699.09816,49011.57567,0
25,76,32184,0,84,8720.496411,6,13652.93061,24543.05907,0
54,78,39887,1,19,2421.379835,5,13635.64917,22253.40911,0
23,50,31353,0,18,5336.528336,9,50575.78523,30591.24757,0
49,80,38912,0,94,3195.459406,6,46616.34195,42204.71992,0
64,69,41586,0,88,5804.188002,7,15539.0352,29764.61805,0
33,91,34955,0,10,2565.121836,4,35645.32675,16622.87002,0
55,80,40078,0,19,5299.474607,4,35264.45237,29923.89014,0
55,84,40082,1,97,3778.811092,3,15760.46438,11889.83926,0
30,88,34019,0,98,2450.962557,5,45078.22631,26568.66094,0
42,62,37376,0,12,10581.15181,5,37503.64319,42345.55641,1
60,88,40950,1,40,2850.298413,6,42352.44454,29817.60258,0
40,53,36881,1,88,8172.395269,8,14117.61941,15728.5976,0
49,86,38921,0,90,6851.016696,8,25182.45738,10440.94407,0
59,83,40784,0,77,2486.316786,6,19032.20022,7794.963521,0
33,77,34953,0,2,5242.404402,7,15145.04513,11794.15769,0
43,56,37615,0,15,3853.222826,8,17217.59326,10849.36173,0
30,94,33992,3,92,6825.338658,5,27622.44871,13430.28104,1
26,90,32590,2,16,4678.700796,3,19934.25381,17620.75235,0
29,54,33685,1,95,4927.905542,2,18857.98838,17246.89829,0
47,91,38496,0,56,4151.137943,5,53855.01758,31840.17333,0
28,58,33346,1,100,8665.675697,8,10049.85699,13073.58827,0
40,68,36900,1,59,1423.369765,6,47584.28902,9799.116776,0
48,68,38718,0,100,7071.08694,8,9942.555182,29637.69727,0
22,87,30916,0,47,5554.008428,3,23334.85623,36417.69231,0
42,87,37369,0,9,4963.869815,4,21373.68089,37271.93238,0
51,98,39331,0,86,4659.301201,2,19498.90021,8825.055347,0
33,84,34956,0,55,3248.066983,5,13683.23019,14418.77892,1
31,69,34342,0,26,5044.527268,11,51087.32402,34092.71912,1
47,77,38517,0,68,2038.256879,2,17705.61502,13813.69028,0
42,85,37351,3,100,4629.965826,1,46079.46649,15305.15392,0
37,94,36110,0,92,3623.642788,7,25160.46115,24344.90677,0
38,89,36385,0,23,6390.363595,9,17035.02532,48923.84922,0
41,85,37139,0,50,5822.116671,8,16555.44506,32022.22655,0
44,66,37852,0,95,5877.716181,4,10133.66631,6497.397183,0
54,78,39900,3,2,6790.448109,4,23701.11702,23752.53339,0
41,88,37134,0,1,5329.367295,6,20462.14652,8657.119632,0
41,81,37154,3,50,8317.346192,2,10733.89032,13829.34722,1
53,59,39691,0,92,2108.973453,3,24580.93887,11749.91019,0
55,70,40064,0,8,5343.646713,5,22343.28466,21216.16679,0
28,52,33315,1,1,9176.396969,2,25783.10164,16538.96866,0
39,86,36629,3,99,5937.164532,4,12434.8794,20312.61174,0
46,84,38270,1,49,6102.807755,4,14610.90616,25338.77723,0
44,88,37835,0,82,2889.265331,7,26068.58016,22681.87516,0
30,73,34017,0,74,3525.459818,6,28415.49326,7372.459847,0
42,73,37372,1,23,2644.971368,5,26721.69664,26287.0009,0
29,52,33676,2,38,5106.204365,6,18016.18539,26599.79926,0
72,85,42769,0,39,4977.009598,3,32658.78421,15126.24097,0
41,93,37144,2,100,4243.668263,2,14321.17798,26323.81709,1
42,79,37366,2,6,1920.547315,6,32057.42698,16267.38737,0
55,84,40068,0,98,5205.679239,4,45923.09745,26770.28472,0
41,67,37143,1,16,2977.873959,10,27267.57984,4219.312955,1
39,77,36630,0,61,4266.509543,2,19432.98586,23485.0626,0
39,58,36635,0,0,4061.431443,2,13046.08159,25505.55892,0
41,80,37142,1,49,3086.011606,3,22111.4635,19121.00978,0
50,88,39144,0,39,6895.769733,8,37938.12556,27285.16523,0
34,82,35262,0,20,5923.034732,4,14380.60656,24299.92605,0
41,83,37129,0,78,3502.455262,6,6452.433178,11153.84898,1
57,78,40422,0,27,4359.5463,5,32449.53996,22437.1678,0
52,72,39499,0,48,4539.228575,2,27229.53877,21064.49434,0
48,91,38715,1,21,2679.681015,4,16510.17269,21595.34751,0
27,88,32972,0,60,1932.046959,7,26489.02735,40680.63171,1
45,57,38043,0,35,2551.768936,8,65833.81767,40373.05088,1
33,76,34983,1,44,5332.608425,2,12411.71616,33031.57131,0
61,87,41103,0,50,5708.090626,5,12883.51248,8347.292772,0
42,55,37371,0,88,4798.005006,7,9367.701347,10936.98245,1
45,53,38054,0,100,4032.639704,8,12773.86757,48676.18101,0
39,81,36647,0,2,6301.384952,4,19133.63786,15999.72775,0
53,87,39710,0,50,2873.185855,11,15128.51917,10469.78532,0
42,81,37377,0,35,2213.259573,7,34068.8597,11392.96346,0
42,66,37376,0,14,7525.054603,7,17006.33934,14645.74183,0
55,87,40068,0,47,5948.323222,5,13350.7224,30515.66692,1
50,89,39122,1,99,3442.128869,4,8421.443855,24172.63516,0
57,93,40421,0,98,4210.472449,3,19171.83809,12387.08337,0
31,90,34341,0,14,6070.700624,5,48506.49501,8210.963068,0
39,70,36641,0,96,3608.824135,7,52273.91425,13228.70885,0
54,92,39899,1,20,4298.178072,6,19369.02251,34837.29165,0
46,72,38284,0,45,8793.076222,7,42109.72096,7627.629317,1
68,50,42215,0,30,4619.067699,2,14272.23952,21867.96291,0
51,89,39331,0,71,5957.763235,5,28171.00995,34134.67681,0
29,84,33678,0,22,2731.345203,7,16234.97669,33893.94693,0
22,83,30930,0,64,9706.926928,6,37615.6453,20996.27758,0
59,71,40782,0,16,6072.233088,6,23668.80556,29719.92866,0
40,61,36882,1,95,9742.035279,3,17366.88931,13985.35654,0
46,73,38282,0,23,3314.184637,5,16006.7715,13743.0085,0
44,77,37849,1,95,2836.207857,7,5907.340798,19568.85257,0
29,70,33667,0,1,5834.477466,2,16707.25654,45388.44547,0
72,61,42765,0,50,4096.657666,3,35972.1811,12114.60238,0
26,92,32578,0,1,2509.422923,3,8423.844785,14094.21006,0
44,78,37836,0,66,2747.933592,12,16111.58291,22445.06714,1
43,80,37614,0,92,962.8593473,2,12068.3027,43589.3085,1
56,77,40260,0,100,2280.170117,5,11227.93904,16911.35449,0
36,83,35827,0,35,1699.294459,4,17702.48281,35166.24109,0
36,45,35834,0,2,4823.574876,5,39194.3181,10126.70129,0
38,84,36360,1,4,3862.692634,7,9840.275186,8328.18656,0
46,79,38266,1,21,3005.652453,1,22865.92093,22644.5741,0
44,83,37847,0,42,1487.940172,2,13440.28493,10981.24607,0
38,89,36374,3,50,6209.49698,3,35666.28545,19723.83313,0
40,83,36887,2,9,3715.997175,9,5531.008903,41811.05835,1
35,58,35551,1,16,5501.70441,3,23982.47216,21836.13765,0
34,41,35271,0,1,5544.429859,1,27537.35044,30123.80473,0
51,85,39325,0,19,8054.735946,5,19784.67329,9461.905196,0
44,65,37831,0,1,5739.511296,2,11924.79101,27288.74397,0
45,73,38070,0,1,8081.284712,3,12013.44115,12900.64889,1
37,73,36108,0,0,3308.084506,5,33585.71666,16159.33585,0
41,65,37140,0,76,9472.209634,5,52722.60504,27943.09333,1
52,78,39513,1,92,4607.537696,6,13201.27483,7348.469112,0
53,69,39711,0,13,12730.89249,3,18901.09657,26607.54604,0
34,77,35271,0,98,7309.272973,8,20487.19993,26594.97582,0
36,80,35829,0,87,5992.511927,3,27978.22202,8343.382859,0
30,95,34012,0,90,4434.009108,5,17892.84145,29730.93825,0
29,89,33676,0,95,1364.568911,5,6123.08372,15176.55595,0
41,57,37130,0,85,2467.015709,6,32231.53168,22901.09818,0
47,86,38513,0,57,5747.069198,2,28892.21494,31629.6105,0
44,91,37837,4,50,3779.816004,4,7209.108831,20983.87139,1
40,85,36886,0,99,2664.444936,6,43141.71411,15145.52885,0
31,89,34336,0,42,8240.155229,4,34381.82784,7846.937712,0
67,72,42054,0,0,3033.55019,6,18231.94054,22548.40513,0
44,76,37835,0,94,2509.424847,10,17617.41062,34246.90368,0
40,73,36894,0,50,4011.972816,4,15857.12191,5260.582332,1
65,84,41760,0,77,5384.659785,8,16024.27402,50282.74247,0
38,72,36358,0,50,7747.809298,0,16846.14226,23217.57331,0
26,76,32586,0,0,2087.967701,7,15689.6783,38000.74689,0
32,77,34648,1,58,5736.993787,4,4810.269126,42346.78393,0
37,67,36108,0,42,2187.712256,9,11966.1604,26032.37965,0
54,78,39900,1,50,4450.914975,3,22957.80395,37236.06519,0
51,54,39325,0,53,2537.926191,3,23787.70788,24586.09766,0
52,89,39520,1,1,4524.555115,8,20779.44998,18814.08042,0
34,100,35275,2,0,4060.432652,2,17110.28482,3920.284028,1
47,77,38492,1,51,3074.42865,3,37034.84596,36352.5321,0
58,80,40597,0,81,9880.724542,3,16932.21921,17165.4271,0
49,49,38929,0,50,5260.729896,3,21377.34141,15093.06419,0
36,35,35843,0,11,2231.211506,7,46239.50917,30060.72527,0
52,77,39523,0,16,7450.579294,8,52784.14193,16919.67886,0
46,52,38292,1,23,2348.355408,6,13670.59751,55604.07691,0
40,91,36893,0,58,5809.087139,6,25281.95215,23081.77901,0
33,93,34984,1,0,9763.208163,7,17181.02584,16166.28433,0
32,31,34661,1,76,5871.986991,5,14970.52268,15196.0508,0
36,79,35826,0,56,2812.028097,3,20731.7912,10109.40842,1
42,34,37380,1,49,2534.301373,7,12865.37086,11677.11415,1
52,81,39521,0,84,4063.20461,4,45161.4331,15770.90778,0
44,76,37828,0,100,4247.453152,2,12580.88095,11578.58602,0
35,77,35551,0,27,2192.455282,10,16123.91108,45299.00383,0
39,54,36626,0,57,6284.563696,6,20739.54097,30366.88796,0
50,78,39120,0,0,2931.953065,1,29400.02217,21531.75384,0
26,68,32584,0,53,12562.74905,10,46506.43379,28392.44751,0
24,82,31781,0,71,4253.130427,7,9543.389584,13538.56448,0
36,87,35825,1,50,6257.028801,8,43400.06318,19784.56252,0
33,70,34948,0,5,6475.466269,3,17061.966,20044.95564,0
39,75,36620,2,6,3609.090588,3,22353.35663,11746.04239,0
57,72,40444,0,100,5029.862161,6,23957.50061,9309.624656,0
26,76,32584,0,99,5981.5765,0,10909.46647,19080.92171,0
39,51,36638,0,1,5558.685533,8,18183.25397,39584.78065,0
23,76,31367,0,95,4388.215033,5,25102.2925,14566.91337,0
39,81,36642,1,28,4495.451935,6,29295.808,23035.33132,0
53,90,39712,0,62,9519.649461,3,33374.73331,26592.25006,0
31,50,34323,4,89,3733.168736,5,22912.46015,11315.20374,1
48,60,38714,0,35,4919.470231,4,42158.12029,16626.71399,0
27,43,32961,1,26,2641.333824,3,21566.30373,45626.85496,0
39,86,36634,1,50,5828.413112,3,12691.3393,43443.48855,0
25,47,32183,0,67,8618.184463,5,29789.47785,6351.373163,0
71,86,42625,1,100,4187.355366,2,5110.681695,47367.62591,0
37,77,36119,1,87,4352.986228,3,10594.35616,11443.48628,0
43,64,37595,0,77,2102.111453,11,30026.3934,27484.51117,0
52,79,39509,0,68,1720.12605,3,29221.38319,12391.00108,0
23,76,31329,0,90,5019.732073,4,30051.60642,27455.22816,0
37,84,36100,0,0,3354.453423,9,25585.24451,34777.28,0
34,87,35273,4,26,6724.021294,3,38761.37025,16734.37972,0
27,84,32954,0,50,2514.677897,6,13113.61029,45518.36003,0
57,87,40406,0,50,6483.073766,4,23246.00443,21098.06599,0
49,72,38914,0,7,2672.87411,7,14315.39556,31043.80775,0
45,70,38070,0,70,2236.216443,8,32383.02462,23929.53155,0
39,83,36657,0,61,6829.96399,6,17296.79587,10875.12208,0
36,90,35827,0,74,2346.959502,5,54455.91856,17078.1667,0
42,76,37356,1,90,7034.127244,3,10507.32699,16911.89137,0
53,54,39707,2,23,5426.042629,6,18073.56173,17837.90517,0
58,70,40611,0,62,6794.591873,1,16547.69897,11917.31792,0
45,63,38080,0,43,6582.288151,6,15388.00028,11136.93989,0
46,82,38302,0,99,6462.112355,5,33807.65348,18338.83673,0
56,76,40263,0,100,8369.089473,8,12889.75657,25452.09383,0
49,77,38918,0,50,5156.452323,7,9508.318209,12095.97273,0
25,90,32192,0,73,3528.255757,5,11644.15435,19222.81846,0
62,95,41267,0,97,4302.523651,8,42084.53408,66189.15979,0
44,72,37829,0,93,3484.411409,4,21586.33129,16292.88246,1
45,55,38063,0,63,4509.079873,8,13517.02926,17859.15181,0
49,94,38926,0,21,3953.014103,5,17107.02254,17272.64318,0
54,82,39886,0,22,8548.309896,5,22944.64716,9339.092353,0
48,83,38704,2,47,7815.678589,5,25243.11679,25055.38189,1
43,89,37609,0,99,2862.882813,2,32163.82391,16971.52374,0
36,67,35834,3,14,4061.757466,5,15730.02292,30153.13523,0
42,68,37381,0,10,6806.60636,5,29197.9897,32061.96911,0
53,74,39706,0,29,6740.819746,5,32830.30058,8659.101542,0
62,83,41262,0,51,5195.690321,4,20910.60216,45924.2215,0
49,59,38914,0,79,1646.948518,6,16992.71795,18642.66147,0
27,83,32977,1,0,3615.408964,2,22002.17648,16249.40966,0
41,60,37148,0,47,2901.31698,6,4990.548791,7886.578545,0
52,76,39514,1,49,3943.419967,7,14961.8081,4116.640616,0
32,74,34658,0,98,3468.006969,8,55094.54975,30804.22679,1
61,93,41110,2,45,3002.061289,5,28241.30761,10979.45031,0
52,84,39527,0,95,5842.095328,7,2474.959177,15680.84673,0
45,87,38067,0,53,4780.674501,5,23395.52702,6022.947022,0
51,66,39319,2,50,7380.223221,5,44181.05415,10681.63937,0
49,84,38911,0,88,4986.259386,2,14713.27421,14038.86746,0
42,74,37373,0,50,4799.355879,7,21962.54859,62738.23443,1
32,91,34656,0,49,4238.085978,3,6513.643033,11536.21873,0
46,73,38292,0,91,3157.752646,3,20070.41978,58172.56832,0
41,69,37131,2,10,1806.153825,7,21369.30861,66833.95809,0
32,71,34634,1,6,2152.816404,2,24248.62575,13825.30566,0
66,73,41917,0,3,5817.969785,3,6401.541994,19911.16168,0
70,82,42487,0,1,4272.377203,8,19588.92072,27811.9424,0
31,70,34350,0,64,2487.32345,9,18920.38211,17461.34536,0
53,74,39709,0,21,6221.873726,3,13401.43906,22160.00262,0
30,64,34001,0,20,5379.097376,5,22406.17609,14076.688,0
86,74,44557,0,98,6638.303678,6,7400.007491,19878.5624,0
28,95,33316,1,68,4180.79617,5,18468.96193,16864.48922,1
42,81,37390,0,50,6088.5145,2,30387.72484,26061.48727,1
37,69,36094,0,83,7907.060791,2,17535.03789,17315.17495,0
40,76,36889,0,29,2521.37486,4,37040.55352,19623.58195,0
25,90,32204,3,0,5926.484028,3,26050.08955,23741.27747,0
76,59,43317,2,0,4055.563369,2,46451.14822,19094.30887,0
44,89,37831,0,61,1843.04033,1,57717.95584,5314.612428,0
40,56,36877,1,22,4139.35115,6,12565.21664,13979.05159,0
27,82,32964,1,87,5550.208271,2,19103.0926,42524.89589,0
33,77,34967,1,9,2233.432195,4,27340.83035,16373.07291,0
43,45,37601,1,48,5683.09244,7,32376.54619,33647.79897,0
50,79,39134,0,0,3416.206127,6,9010.153911,8358.985159,0
46,82,38295,0,90,5850.491823,3,31197.68029,36188.2325,0
29,67,33681,0,51,6819.419263,4,11394.32268,26002.37073,0
38,96,36355,2,44,4845.904344,8,38417.54054,23968.05032,0
57,85,40431,0,99,3338.969133,5,21297.11485,14734.86638,0
49,92,38910,1,45,5285.572747,5,15683.89447,8832.328155,0
53,87,39695,0,0,7472.513505,11,22459.55521,31198.49124,0
31,65,34331,0,1,5301.254314,4,28776.54558,12468.03709,0
31,86,34342,0,10,3473.771573,8,9883.391156,64868.27756,0
31,72,34345,0,31,6144.52027,4,9845.576389,27173.72036,1
43,64,37627,0,85,7998.169113,4,12443.92412,18935.77867,0
50,77,39119,0,89,2630.364399,3,32924.58138,22178.28166,1
47,84,38502,0,0,4254.179429,3,17968.32883,24445.22262,0
40,85,36875,0,50,6021.849638,3,8513.503212,33048.83211,0
34,89,35241,0,17,4718.078882,5,17249.05972,4601.094803,0
51,62,39304,0,50,5018.032358,3,31858.46614,19293.14315,0
46,75,38301,2,93,2869.259592,3,6504.524652,30270.94303,0
55,85,40082,0,96,4214.419529,6,21351.49432,17112.84176,0
46,60,38290,0,2,10679.0259,5,20011.36967,13531.60084,0
46,71,38281,0,92,5632.20233,5,20228.49071,14107.73905,0
46,69,38300,1,86,5733.876512,5,17135.43654,20405.7182,0
44,70,37861,0,19,3952.30012,5,28483.428,21342.20541,0
46,79,38288,0,9,7187.430878,4,28437.07721,43464.53749,0
43,89,37606,0,78,4341.47288,8,21128.88551,31970.04257,1
55,91,40080,0,100,6146.673716,5,9206.098677,42260.13083,0
50,86,39135,0,50,6740.483713,5,22334.95962,23034.0976,0
28,90,33332,0,50,4135.733888,3,21337.36618,14115.96383,0
45,74,38054,0,99,2512.228213,5,24587.98818,29051.29271,0
51,77,39323,2,2,4430.869921,6,21440.23987,15318.72522,0
43,83,37605,2,50,3886.307023,2,31161.2189,10015.38776,0
41,31,37137,0,29,8467.950848,5,17862.38958,22829.24004,0
56,73,40246,0,50,3921.705118,5,18641.5611,38326.71151,0
43,77,37618,0,34,3240.832331,2,9216.111663,28294.4134,0
55,88,40068,0,57,6059.05543,4,25850.45827,31201.91978,0
26,79,32598,0,50,3179.599069,3,24308.55173,28890.82046,1
51,81,39313,0,33,5478.714356,8,23618.53154,18387.61375,0
29,73,33699,0,22,4201.322331,6,13704.84132,13925.90186,0
52,78,39516,0,53,2286.193213,5,8019.142652,31463.17047,0
44,86,37828,0,50,4188.09242,2,9137.549147,31002.66003,1
45,92,38068,0,19,4990.240166,2,24204.22874,18677.05762,0
28,56,33330,3,49,2809.764692,4,50801.04673,18241.1588,1
47,44,38504,0,98,6396.623602,5,27620.80225,9198.093796,0
27,73,32959,1,91,3104.424001,3,17372.73368,25202.4349,0
41,89,37146,0,52,8270.830138,5,25236.4069,56478.55829,1
51,83,39305,0,83,6818.94398,7,17575.42055,12866.23427,1
55,74,40073,2,100,4659.685058,8,35358.83808,44974.58053,0
41,83,37143,0,1,5825.185503,10,19883.11506,10043.68734,1
24,78,31788,1,25,4861.043326,5,22236.01946,20851.98405,0
32,61,34647,2,33,1751.587196,1,10818.90631,23753.88608,0
38,95,36383,1,63,9497.661298,4,21781.22684,49989.58727,0
44,81,37825,0,95,3851.418934,4,46130.25752,33478.60706,0
56,57,40268,1,0,5538.306541,6,23480.29251,11191.34025,0
54,66,39902,1,0,2680.134685,3,9367.908623,15182.65195,0
33,81,34968,0,82,3233.142276,7,5086.83645,28223.60929,0
25,81,32188,0,61,6094.59127,6,9903.682409,25557.35643,0
60,67,40933,0,2,7853.154206,6,23629.43594,10468.25247,0
47,87,38499,0,100,9039.31898,3,27624.2358,25963.44419,1
51,93,39320,0,63,3614.046482,3,4869.967207,24158.87237,0
60,77,40942,0,94,5948.097695,7,29908.75766,23088.01884,0
54,78,39904,1,100,3115.551199,3,28760.4467,12768.05154,0
36,85,35823,0,22,1625.847656,3,23040.0845,11242.24439,0
51,85,39319,0,35,3809.779836,5,10243.70925,29333.33868,1
44,97,37845,2,18,7994.644098,3,35312.1413,29008.73748,0
33,80,34957,0,73,1939.425853,1,51797.74762,39827.56751,0
43,86,37614,0,85,2227.820943,5,32394.73398,35696.50684,0
34,69,35262,1,49,4237.226938,7,19559.52405,22542.57158,0
28,66,33330,0,96,4834.268018,5,12318.7563,41471.9789,0
43,48,37606,0,13,2663.540222,4,26385.58769,48829.05816,0
28,78,33332,0,83,5529.955684,8,37816.63293,35010.69963,0
48,64,38732,0,14,5301.490995,4,22184.14575,10999.34657,0
55,72,40058,1,3,2204.941521,5,25890.46431,42148.91299,0
25,93,32181,1,1,5499.974636,4,61190.98801,16798.10437,0
53,70,39706,0,87,6519.321857,3,30864.58508,9630.594631,0
30,84,33997,0,7,2859.425632,3,31996.28182,19422.29538,1
64,41,41596,0,85,2455.422378,2,26479.07009,19522.64733,0
58,55,40608,0,9,2411.67482,5,39210.32496,25880.72488,0
33,64,34955,1,100,4956.819394,7,25074.51915,25423.42846,0
50,73,39121,0,17,6390.903667,2,13738.50726,14120.4351,0
44,74,37851,1,50,10309.27223,1,13322.25613,4855.236254,1
36,68,35831,0,12,2503.328663,8,9950.924655,21174.37109,0
38,88,36377,0,18,4207.015541,8,15926.81847,10601.89004,0
46,64,38281,1,50,4068.090507,6,33789.28407,21149.85245,1
39,75,36632,0,50,5810.889011,1,11360.08539,41495.6586,0
29,82,33678,2,0,5242.255767,5,20376.87695,38235.35494,0
34,77,35251,3,92,3750.580819,10,17761.19442,18616.359,1
43,96,37604,3,56,2037.794403,3,6462.581992,9839.421216,0
46,95,38275,1,77,8773.037154,1,28086.11941,42217.56894,0
50,53,39121,2,71,3038.141444,7,5825.89474,31681.76737,0
33,89,34969,0,95,5829.776086,12,23048.78128,21717.20585,0
35,77,35537,1,34,8411.73728,3,40639.7397,11328.79177,1
58,76,40600,0,50,1927.968611,4,34447.66252,22882.69427,0
43,84,37602,4,8,6450.223294,5,14942.58316,16654.27617,0
44,24,37835,0,98,4172.596308,6,12519.03783,36451.07616,1
19,44,29437,1,85,5191.800566,8,24100.13464,36775.85104,1
24,87,31783,0,90,3088.230458,1,39161.01846,25821.45685,0
59,87,40782,1,1,2932.098996,5,9379.751117,12326.32696,0
36,64,35825,0,17,4811.596257,3,20783.40928,5321.505144,0
54,40,39881,0,54,6223.377437,4,17731.78562,30442.16245,0
47,92,38502,0,43,4845.181475,2,10712.63805,12136.38892,0
43,87,37618,0,82,2602.246742,2,12738.64497,5033.47243,0
50,75,39130,0,81,4588.505713,10,18307.28322,9868.610828,1
46,60,38300,0,6,9888.349254,9,28837.7057,8242.530217,1
60,77,40949,0,100,4035.312617,5,14264.54012,17507.28954,0
44,69,37828,0,49,4034.726949,4,15787.29221,15046.74579,0
39,46,36621,0,1,4611.995105,5,28802.88889,25171.87469,1
58,60,40602,0,13,3688.162586,3,20172.96975,37717.94878,0
29,71,33685,3,80,3941.11802,2,18266.34789,30138.81805,0
42,61,37384,0,65,4970.424323,7,33296.71444,19925.02857,1
56,38,40273,0,13,1679.356218,5,27464.00994,8636.323474,0
26,71,32587,0,40,5247.026034,6,21114.91024,29489.69054,0
31,72,34338,0,100,10437.85451,3,21190.07657,42922.26863,0
36,87,35829,0,16,3677.087043,4,18921.00919,15893.5389,0
58,67,40629,3,20,3210.681474,3,34722.0112,21186.35028,0
